Date,Campaign,Ad Group,Ad Name,Impressions,Clicks,Conversions,Cost
2025-04-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1149,71,8,115.26
2025-04-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1727,107,8,302.4
2025-04-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2518,188,21,365.9
2025-04-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2741,188,15,422.99
2025-04-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2798,224,22,489.21
2025-04-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2341,164,14,428.43
2025-04-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1297,88,10,114.44
2025-04-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2916,176,17,311.39
2025-04-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2495,193,19,303.43
2025-04-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3499,200,19,584.36
2025-04-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2211,162,16,423.46
2025-04-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1488,108,10,249.37
2025-04-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1269,84,9,159.44
2025-04-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1738,104,10,184.36
2025-04-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1616,132,15,333.8
2025-04-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1258,80,6,155.78
2025-04-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1495,120,14,278.53
2025-04-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1188,68,6,172.57
2025-04-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2456,164,18,390.38
2025-04-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),918,51,5,131.76
2025-04-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2878,179,22,497.94
2025-04-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2372,169,16,348.8
2025-04-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1653,104,11,190.69
2025-04-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3055,170,16,458.48
2025-04-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2690,219,23,487.77
2025-04-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1731,125,11,254.89
2025-04-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3185,250,27,509.73
2025-04-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2535,147,15,278.03
2025-04-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2806,211,23,555.12
2025-04-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2838,170,15,491.52
2025-04-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),883,61,6,91.25
2025-04-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1001,61,5,144.07
2025-04-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1228,95,9,114.89
2025-04-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1346,92,8,139.15
2025-04-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3139,218,26,578.04
2025-04-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1957,130,12,233.77
2025-04-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1491,110,12,240.55
2025-04-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1788,101,8,300.51
2025-04-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1097,82,8,179.81
2025-04-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2720,187,20,391.5
2025-04-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1127,73,7,195.16
2025-04-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1991,126,13,283.82
2025-04-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1867,118,15,253.63
2025-04-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2721,192,16,506.63
2025-04-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2252,175,22,302.95
2025-04-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3415,211,19,509.1
2025-04-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1297,90,10,147.25
2025-04-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2198,148,12,344.13
2025-04-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1736,124,14,227.11
2025-04-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3243,183,16,432.26
2025-04-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3266,256,31,534.56
2025-04-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),961,71,7,153.29
2025-04-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2095,156,19,244.53
2025-05-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3069,225,21,418.89
2025-05-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1710,131,13,281.59
2025-05-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3126,212,19,358.48
2025-05-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),858,58,6,118.53
2025-05-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2762,201,21,379.64
2025-05-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),882,66,7,151.79
2025-05-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2516,180,17,470.99
2025-05-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2250,139,14,213.78
2025-05-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2803,180,19,306.68
2025-05-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2193,145,18,372.16
2025-05-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3127,216,21,348.39
2025-05-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3276,250,28,518.62
2025-05-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2517,183,16,296.28
2025-05-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1512,101,11,179.17
2025-05-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1681,121,11,216.01
2025-05-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),964,80,9,122.53
2025-05-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1875,104,9,211.44
2025-05-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3061,200,20,399.6
2025-05-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3183,211,22,451.46
2025-05-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3252,273,32,433.52
2025-05-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1046,61,5,168.27
2025-05-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),821,53,6,90.18
2025-05-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3123,225,18,618.17
2025-05-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1039,78,8,211.1
2025-05-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3279,192,15,433.4
2025-05-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1889,117,14,313.35
2025-05-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2253,146,12,404.35
2025-05-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1836,142,18,381.9
2025-05-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1802,99,9,228.79
2025-05-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1081,74,8,152.4
2025-05-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2994,181,15,521.59
2025-05-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2889,221,25,489.14
2025-05-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2987,195,17,493.99
2025-05-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1455,106,11,236.9
2025-05-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3192,222,18,557.83
2025-05-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2047,130,15,348.08
2025-05-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1381,98,8,212.81
2025-05-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3338,255,30,565.98
2025-05-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3041,209,22,578.88
2025-05-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2505,180,18,402.25
2025-05-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2524,139,11,374.94
2025-05-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1078,69,7,182.52
2025-05-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3243,194,18,565.81
2025-05-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2210,155,17,205.37
2025-05-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3374,202,19,474.56
2025-05-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3243,232,25,464.66
2025-05-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1026,57,5,156.32
2025-05-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),995,76,8,116.86
2025-05-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),882,53,5,92.07
2025-05-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2163,168,21,374.83
2025-05-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3065,192,15,396.78
2025-05-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1232,74,7,149.48
2025-05-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2204,153,14,241.09
2025-05-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2456,188,23,453.59
2025-05-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3237,200,20,386.19
2025-05-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1240,79,9,209.63
2025-05-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),982,62,5,101.83
2025-05-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1293,105,11,196.37
2025-05-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3302,231,19,667.18
2025-05-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1202,80,9,189.35
2025-05-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1053,76,6,179.46
2025-05-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2201,160,18,389.58
2025-06-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1289,77,8,224.39
2025-06-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3327,255,31,555.53
2025-06-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2521,181,19,423.24
2025-06-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1679,119,12,205.44
2025-06-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1942,136,11,351.27
2025-06-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1910,148,16,250.04
2025-06-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3178,213,23,498.15
2025-06-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1316,105,13,229.68
2025-06-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3360,225,23,340.59
2025-06-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2990,226,28,612.93
2025-06-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3439,239,21,368.93
2025-06-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3068,239,30,661.24
2025-06-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3044,206,18,552.15
2025-06-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),858,67,7,163.65
2025-06-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2254,165,13,331.38
2025-06-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1189,98,12,171.23
2025-06-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1489,86,9,150.26
2025-06-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),809,59,7,141.67
2025-06-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1502,94,9,273.4
2025-06-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2754,216,21,457.83
2025-06-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2706,181,17,455.09
2025-06-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1496,116,11,263.33
2025-06-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2271,138,12,317.11
2025-06-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),975,76,8,201.21
2025-06-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1231,78,6,146.64
2025-06-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2484,153,16,417.36
2025-06-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2515,160,13,332.19
2025-06-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),936,57,6,148.58
2025-06-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3009,204,17,447.09
2025-06-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1438,113,13,220.49
2025-06-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1088,74,6,123.77
2025-06-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2831,182,22,489.42
2025-06-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2696,152,15,289.68
2025-06-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1925,138,16,273.88
2025-06-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1220,79,8,155.76
2025-06-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),836,58,5,84.55
2025-06-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2365,134,12,290.54
2025-06-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3319,244,31,358.72
2025-06-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1303,87,8,130.7
2025-06-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2337,187,21,336.27
2025-06-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3042,184,18,500.85
2025-06-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1430,117,13,265.47
2025-06-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1793,109,10,222.37
2025-06-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2809,211,26,588.73
2025-06-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2378,171,17,317.96
2025-06-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2474,173,20,442.24
2025-06-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2972,181,18,316.39
2025-06-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3394,244,27,393.6
2025-06-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1427,99,8,272.75
2025-06-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2621,183,23,447.99
2025-06-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1590,94,9,215.43
2025-06-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2382,158,17,193.87
2025-06-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1222,78,8,181.47
2025-06-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1676,140,16,223.37
2025-06-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2472,177,17,301.05
2025-06-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1441,114,12,173.48
2025-06-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3237,236,20,583.86
2025-06-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1291,85,9,150.42
2025-06-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1061,65,6,147.14
2025-06-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1358,96,10,227.62
2025-07-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1139,76,6,218.66
2025-07-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3054,215,27,497.43
2025-07-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2892,189,18,426.34
2025-07-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1593,115,12,138.73
2025-07-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1509,87,7,233.91
2025-07-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2038,151,17,256.52
2025-07-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1608,112,9,306.67
2025-07-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2722,228,29,306.61
2025-07-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2437,147,14,236.56
2025-07-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1934,133,15,362.9
2025-07-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1835,104,8,277.59
2025-07-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3154,237,28,559.16
2025-07-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1432,85,8,138.63
2025-07-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3111,252,29,548.57
2025-07-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2954,190,20,381.59
2025-07-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1449,95,10,154.31
2025-07-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3219,209,22,321.56
2025-07-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2814,230,29,433.97
2025-07-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3141,235,24,588.58
2025-07-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2146,139,17,245.87
2025-07-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2950,193,20,485.44
2025-07-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2396,178,17,334.19
2025-07-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2788,208,19,436.43
2025-07-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2215,152,19,278.47
2025-07-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1883,139,13,379.76
2025-07-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3403,260,28,500.56
2025-07-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2635,150,15,417.3
2025-07-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1607,115,13,163.82
2025-07-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1152,79,7,198.99
2025-07-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),859,59,6,100.24
2025-07-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2401,174,14,428.99
2025-07-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1273,90,10,186.7
2025-07-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1901,117,11,205.83
2025-07-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2814,229,24,307.39
2025-07-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2178,144,12,416.89
2025-07-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2009,167,21,335.98
2025-07-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1472,107,9,309.87
2025-07-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1431,117,12,208.08
2025-07-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1336,88,9,180.8
2025-07-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1401,91,10,200.97
2025-07-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1186,66,6,183.35
2025-07-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1744,144,18,367.91
2025-07-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3217,190,17,485.14
2025-07-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1677,139,15,263.37
2025-07-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2523,157,15,358.31
2025-07-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2546,171,17,207.98
2025-07-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2107,156,13,346.77
2025-07-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),896,57,7,72.42
2025-07-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2217,134,11,263.5
2025-07-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1792,144,17,271.54
2025-07-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3065,224,21,601.64
2025-07-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2291,161,17,256.94
2025-07-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1793,116,10,289.39
2025-07-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2673,189,21,234.74
2025-07-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2545,181,16,295.3
2025-07-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1050,71,7,193.82
2025-07-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2877,168,15,314.12
2025-07-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1273,77,9,133.52
2025-07-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3004,191,19,437.23
2025-07-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2477,178,20,347.0
2025-07-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1024,71,7,193.18
2025-07-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1563,116,13,187.67
2025-08-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1044,60,5,137.82
2025-08-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2941,219,27,402.65
2025-08-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3319,246,26,544.98
2025-08-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1500,112,13,193.5
2025-08-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1981,136,12,346.84
2025-08-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1021,73,9,122.1
2025-08-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1164,76,8,133.96
2025-08-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2121,136,16,308.76
2025-08-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1070,65,7,124.74
2025-08-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1884,119,15,287.71
2025-08-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2677,197,17,462.8
2025-08-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1931,162,18,348.76
2025-08-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1782,119,9,247.59
2025-08-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2419,165,20,392.68
2025-08-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1039,66,6,140.09
2025-08-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3190,248,27,352.04
2025-08-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1756,107,10,317.51
2025-08-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3070,217,23,407.49
2025-08-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1215,86,8,208.76
2025-08-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2531,166,20,414.78
2025-08-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2086,120,9,312.2
2025-08-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2937,231,29,603.68
2025-08-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2488,170,14,396.5
2025-08-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2729,180,18,317.24
2025-08-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3490,261,27,392.67
2025-08-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1226,76,8,178.03
2025-08-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1914,120,9,245.11
2025-08-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1235,78,8,114.72
2025-08-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2816,162,14,310.32
2025-08-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),825,50,5,96.34
2025-08-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),999,58,5,154.07
2025-08-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3120,214,21,329.17
2025-08-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1631,115,11,245.66
2025-08-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1091,81,10,186.79
2025-08-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1610,95,9,154.61
2025-08-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),955,60,6,108.3
2025-08-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3475,200,20,483.13
2025-08-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2356,174,19,299.24
2025-08-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1213,84,8,150.57
2025-08-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2380,184,23,378.48
2025-08-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2661,195,19,293.45
2025-08-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1701,138,15,351.38
2025-08-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1686,123,12,271.2
2025-08-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1583,100,11,247.06
2025-08-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2357,132,12,315.78
